"REF_DATE","GEO","DGUID","Field of study","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015/2016","Quebec","2016A000224","Law","Current dollars","75","units","0","v62427557","6.5","23296","","","","0"
"2016/2017","Quebec","2016A000224","Law","Current dollars","75","units","0","v62427557","6.5","25797","","","","0"
"2017/2018","Quebec","2016A000224","Law","Current dollars","75","units","0","v62427557","6.5","23816","","","","0"
"2018/2019","Quebec","2016A000224","Law","Current dollars","75","units","0","v62427557","6.5","25203","","","","0"
"2019/2020","Quebec","2016A000224","Law","Current dollars","75","units","0","v62427557","6.5","27375","","","","0"
"2020/2021","Quebec","2016A000224","Law","Current dollars","75","units","0","v62427557","6.5","30777","","","","0"
"2021/2022","Quebec","2016A000224","Law","Current dollars","75","units","0","v62427557","6.5","32227","","","","0"
"2006/2007","Quebec","2016A000224","Business, management and public administration","Current dollars","75","units","0","v62427558","6.6","12865","","","","0"
"2007/2008","Quebec","2016A000224","Business, management and public administration","Current dollars","75","units","0","v62427558","6.6","12445","","","","0"
"2008/2009","Quebec","2016A000224","Business, management and public administration","Current dollars","75","units","0","v62427558","6.6","12761","","","","0"
"2009/2010","Quebec","2016A000224","Business, management and public administration","Current dollars","75","units","0","v62427558","6.6","15240","","","","0"
"2010/2011","Quebec","2016A000224","Business, management and public administration","Current dollars","75","units","0","v62427558","6.6","16485","","","","0"
"2011/2012","Quebec","2016A000224","Business, management and public administration","Current dollars","75","units","0","v62427558","6.6","16980","","","","0"
"2012/2013","Quebec","2016A000224","Business, management and public administration","Current dollars","75","units","0","v62427558","6.6","17569","","","","0"
"2013/2014","Quebec","2016A000224","Business, management and public administration","Current dollars","75","units","0","v62427558","6.6","18624","","","","0"
"2014/2015","Quebec","2016A000224","Business, management and public administration","Current dollars","75","units","0","v62427558","6.6","19491","","","","0"
"2015/2016","Quebec","2016A000224","Business, management and public administration","Current dollars","75","units","0","v62427558","6.6","21238","","","","0"
"2016/2017","Quebec","2016A000224","Business, management and public administration","Current dollars","75","units","0","v62427558","6.6","21647","","","","0"
"2017/2018","Quebec","2016A000224","Business, management and public administration","Current dollars","75","units","0","v62427558","6.6","22126","","","","0"
"2018/2019","Quebec","2016A000224","Business, management and public administration","Current dollars","75","units","0","v62427558","6.6","23464","","","","0"
"2019/2020","Quebec","2016A000224","Business, management and public administration","Current dollars","75","units","0","v62427558","6.6","25030","","","","0"
"2020/2021","Quebec","2016A000224","Business, management and public administration","Current dollars","75","units","0","v62427558","6.6","26325","","","","0"
"2021/2022","Quebec","2016A000224","Business, management and public administration","Current dollars","75","units","0","v62427558","6.6","27148","","","","0"
"2006/2007","Quebec","2016A000224","Architecture","Current dollars","75","units","0","v62427547","6.10","11743","","","","0"
"2007/2008","Quebec","2016A000224","Architecture","Current dollars","75","units","0","v62427547","6.10","13169","","","","0"
"2008/2009","Quebec","2016A000224","Architecture","Current dollars","75","units","0","v62427547","6.10","14332","","","","0"
"2009/2010","Quebec","2016A000224","Architecture","Current dollars","75","units","0","v62427547","6.10","14563","","","","0"
"2010/2011","Quebec","2016A000224","Architecture","Current dollars","75","units","0","v62427547","6.10","15580","","","","0"
"2011/2012","Quebec","2016A000224","Architecture","Current dollars","75","units","0","v62427547","6.10","15680","","","","0"
"2012/2013","Quebec","2016A000224","Architecture","Current dollars","75","units","0","v62427547","6.10","15611","","","","0"
"2013/2014","Quebec","2016A000224","Architecture","Current dollars","75","units","0","v62427547","6.10","16125","","","","0"
"2014/2015","Quebec","2016A000224","Architecture","Current dollars","75","units","0","v62427547","6.10","16913","","","","0"
"2015/2016","Quebec","2016A000224","Architecture","Current dollars","75","units","0","v62427547","6.10","17441","","","","0"
"2016/2017","Quebec","2016A000224","Architecture","Current dollars","75","units","0","v62427547","6.10","17199","","","","0"
"2017/2018","Quebec","2016A000224","Architecture","Current dollars","75","units","0","v62427547","6.10","18111","","","","0"
"2018/2019","Quebec","2016A000224","Architecture","Current dollars","75","units","0","v62427547","6.10","18385","","","","0"
"2019/2020","Quebec","2016A000224","Architecture","Current dollars","75","units","0","v62427547","6.10","19566","","","","0"
"2020/2021","Quebec","2016A000224","Architecture","Current dollars","75","units","0","v62427547","6.10","21329","","","","0"
"2021/2022","Quebec","2016A000224","Architecture","Current dollars","75","units","0","v62427547","6.10","22228","","","","0"
"2006/2007","Ontario","2016A000235","Education","Current dollars","75","units","0","v62427562","7.1","14160","","","","0"
"2007/2008","Ontario","2016A000235","Education","Current dollars","75","units","0","v62427562","7.1","15343","","","","0"
"2008/2009","Ontario","2016A000235","Education","Current dollars","75","units","0","v62427562","7.1","16050","","","","0"
"2009/2010","Ontario","2016A000235","Education","Current dollars","75","units","0","v62427562","7.1","17302","","","","0"
"2010/2011","Ontario","2016A000235","Education","Current dollars","75","units","0","v62427562","7.1","18984","","","","0"
"2011/2012","Ontario","2016A000235","Education","Current dollars","75","units","0","v62427562","7.1","20662","","","","0"
"2012/2013","Ontario","2016A000235","Education","Current dollars","75","units","0","v62427562","7.1","19913","","","","0"
"2013/2014","Ontario","2016A000235","Education","Current dollars","75","units","0","v62427562","7.1","21820","","","","0"
"2014/2015","Ontario","2016A000235","Education","Current dollars","75","units","0","v62427562","7.1","24258","","","","0"
"2015/2016","Ontario","2016A000235","Education","Current dollars","75","units","0","v62427562","7.1","26501","","","","0"
"2016/2017","Ontario","2016A000235","Education","Current dollars","75","units","0","v62427562","7.1","26913","","","","0"
"2017/2018","Ontario","2016A000235","Education","Current dollars","75","units","0","v62427562","7.1","28531","","","","0"
"2018/2019","Ontario","2016A000235","Education","Current dollars","75","units","0","v62427562","7.1","27710","","","","0"
"2019/2020","Ontario","2016A000235","Education","Current dollars","75","units","0","v62427562","7.1","27558","","","","0"
"2020/2021","Ontario","2016A000235","Education","Current dollars","75","units","0","v62427562","7.1","29407","","","","0"
"2021/2022","Ontario","2016A000235","Education","Current dollars","75","units","0","v62427562","7.1","29311","","","","0"
"2006/2007","Ontario","2016A000235","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427571","7.2","13368","","","","0"
"2007/2008","Ontario","2016A000235","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427571","7.2","14460","","","","0"
"2008/2009","Ontario","2016A000235","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427571","7.2","15130","","","","0"
"2009/2010","Ontario","2016A000235","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427571","7.2","15814","","","","0"
"2010/2011","Ontario","2016A000235","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427571","7.2","16659","","","","0"
"2011/2012","Ontario","2016A000235","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427571","7.2","17468","","","","0"
"2012/2013","Ontario","2016A000235","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427571","7.2","20363","","","","0"
"2013/2014","Ontario","2016A000235","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427571","7.2","21433","","","","0"
"2014/2015","Ontario","2016A000235","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427571","7.2","21442","","","","0"
"2015/2016","Ontario","2016A000235","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427571","7.2","22380","","","","0"
"2016/2017","Ontario","2016A000235","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427571","7.2","24120","","","","0"
"2017/2018","Ontario","2016A000235","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427571","7.2","26237","","","","0"
"2018/2019","Ontario","2016A000235","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427571","7.2","27401","","","","0"
"2019/2020","Ontario","2016A000235","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427571","7.2","29517","","","","0"
"2020/2021","Ontario","2016A000235","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427571","7.2","31175","","","","0"
"2021/2022","Ontario","2016A000235","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427571","7.2","31869","","","","0"
"2006/2007","Ontario","2016A000235","Humanities","Current dollars","75","units","0","v62427572","7.3","13499","","","","0"
"2007/2008","Ontario","2016A000235","Humanities","Current dollars","75","units","0","v62427572","7.3","15348","","","","0"
"2008/2009","Ontario","2016A000235","Humanities","Current dollars","75","units","0","v62427572","7.3","16442","","","","0"
"2009/2010","Ontario","2016A000235","Humanities","Current dollars","75","units","0","v62427572","7.3","17677","","","","0"
"2010/2011","Ontario","2016A000235","Humanities","Current dollars","75","units","0","v62427572","7.3","18857","","","","0"
"2011/2012","Ontario","2016A000235","Humanities","Current dollars","75","units","0","v62427572","7.3","20501","","","","0"
"2012/2013","Ontario","2016A000235","Humanities","Current dollars","75","units","0","v62427572","7.3","22034","","","","0"
"2013/2014","Ontario","2016A000235","Humanities","Current dollars","75","units","0","v62427572","7.3","24490","","","","0"
"2014/2015","Ontario","2016A000235","Humanities","Current dollars","75","units","0","v62427572","7.3","25664","","","","0"
"2015/2016","Ontario","2016A000235","Humanities","Current dollars","75","units","0","v62427572","7.3","28731","","","","0"
"2016/2017","Ontario","2016A000235","Humanities","Current dollars","75","units","0","v62427572","7.3","32212","","","","0"
"2017/2018","Ontario","2016A000235","Humanities","Current dollars","75","units","0","v62427572","7.3","34722","","","","0"
"2018/2019","Ontario","2016A000235","Humanities","Current dollars","75","units","0","v62427572","7.3","37944","","","","0"
"2019/2020","Ontario","2016A000235","Humanities","Current dollars","75","units","0","v62427572","7.3","40632","","","","0"
"2020/2021","Ontario","2016A000235","Humanities","Current dollars","75","units","0","v62427572","7.3","43310","","","","0"
"2021/2022","Ontario","2016A000235","Humanities","Current dollars","75","units","0","v62427572","7.3","45661","","","","0"
"2006/2007","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427573","7.4","12938","","","","0"
"2007/2008","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427573","7.4","14377","","","","0"
"2008/2009","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427573","7.4","15367","","","","0"
"2009/2010","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427573","7.4","16212","","","","0"
"2010/2011","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427573","7.4","16999","","","","0"
"2011/2012","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427573","7.4","18550","","","","0"
"2012/2013","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427573","7.4","19461","","","","0"
"2013/2014","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427573","7.4","20117","","","","0"
"2014/2015","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427573","7.4","21690","","","","0"
"2015/2016","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427573","7.4","24278","","","","0"
"2016/2017","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427573","7.4","26401","","","","0"
"2017/2018","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427573","7.4","28141","","","","0"
"2018/2019","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427573","7.4","31019","","","","0"
"2019/2020","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427573","7.4","33698","","","","0"
"2020/2021","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427573","7.4","36059","","","","0"
"2021/2022","Ontario","2016A000235","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427573","7.4","36882","","","","0"
"2006/2007","Ontario","2016A000235","Law","Current dollars","75","units","0","v62427574","7.5","16354","","","","0"
"2007/2008","Ontario","2016A000235","Law","Current dollars","75","units","0","v62427574","7.5","16461","","","","0"
"2008/2009","Ontario","2016A000235","Law","Current dollars","75","units","0","v62427574","7.5","17601","","","","0"
"2009/2010","Ontario","2016A000235","Law","Current dollars","75","units","0","v62427574","7.5","19785","","","","0"
"2010/2011","Ontario","2016A000235","Law","Current dollars","75","units","0","v62427574","7.5","21341","","","","0"
"2011/2012","Ontario","2016A000235","Law","Current dollars","75","units","0","v62427574","7.5","25419","","","","0"
"2012/2013","Ontario","2016A000235","Law","Current dollars","75","units","0","v62427574","7.5","21232","","","","0"
"2013/2014","Ontario","2016A000235","Law","Current dollars","75","units","0","v62427574","7.5","22915","","","","0"
"2014/2015","Ontario","2016A000235","Law","Current dollars","75","units","0","v62427574","7.5","25867","","","","0"
"2015/2016","Ontario","2016A000235","Law","Current dollars","75","units","0","v62427574","7.5","26689","","","","0"
"2016/2017","Ontario","2016A000235","Law","Current dollars","75","units","0","v62427574","7.5","34837","","","","0"
"2017/2018","Ontario","2016A000235","Law","Current dollars","75","units","0","v62427574","7.5","35623","","","","0"
"2018/2019","Ontario","2016A000235","Law","Current dollars","75","units","0","v62427574","7.5","41734","","","","0"
"2019/2020","Ontario","2016A000235","Law","Current dollars","75","units","0","v62427574","7.5","46205","","","","0"
"2020/2021","Ontario","2016A000235","Law","Current dollars","75","units","0","v62427574","7.5","46978","","","","0"
"2021/2022","Ontario","2016A000235","Law","Current dollars","75","units","0","v62427574","7.5","47890","","","","0"
"2006/2007","Ontario","2016A000235","Business, management and public administration","Current dollars","75","units","0","v62427575","7.6","15100","","","","0"
"2007/2008","Ontario","2016A000235","Business, management and public administration","Current dollars","75","units","0","v62427575","7.6","15876","","","","0"
"2008/2009","Ontario","2016A000235","Business, management and public administration","Current dollars","75","units","0","v62427575","7.6","17278","","","","0"
"2009/2010","Ontario","2016A000235","Business, management and public administration","Current dollars","75","units","0","v62427575","7.6","18606","","","","0"
"2010/2011","Ontario","2016A000235","Business, management and public administration","Current dollars","75","units","0","v62427575","7.6","19221","","","","0"
"2011/2012","Ontario","2016A000235","Business, management and public administration","Current dollars","75","units","0","v62427575","7.6","21765","","","","0"
"2012/2013","Ontario","2016A000235","Business, management and public administration","Current dollars","75","units","0","v62427575","7.6","22567","","","","0"
"2013/2014","Ontario","2016A000235","Business, management and public administration","Current dollars","75","units","0","v62427575","7.6","25002","","","","0"
"2014/2015","Ontario","2016A000235","Business, management and public administration","Current dollars","75","units","0","v62427575","7.6","26429","","","","0"
"2015/2016","Ontario","2016A000235","Business, management and public administration","Current dollars","75","units","0","v62427575","7.6","28204","","","","0"
"2016/2017","Ontario","2016A000235","Business, management and public administration","Current dollars","75","units","0","v62427575","7.6","29693","","","","0"
"2017/2018","Ontario","2016A000235","Business, management and public administration","Current dollars","75","units","0","v62427575","7.6","31900","","","","0"
"2018/2019","Ontario","2016A000235","Business, management and public administration","Current dollars","75","units","0","v62427575","7.6","33829","","","","0"
"2019/2020","Ontario","2016A000235","Business, management and public administration","Current dollars","75","units","0","v62427575","7.6","36824","","","","0"
"2020/2021","Ontario","2016A000235","Business, management and public administration","Current dollars","75","units","0","v62427575","7.6","39392","","","","0"
"2021/2022","Ontario","2016A000235","Business, management and public administration","Current dollars","75","units","0","v62427575","7.6","40734","","","","0"
"2006/2007","Ontario","2016A000235","Architecture","Current dollars","75","units","0","v62427563","7.10","14998","","","","0"
"2007/2008","Ontario","2016A000235","Architecture","Current dollars","75","units","0","v62427563","7.10","17162","","","","0"
"2008/2009","Ontario","2016A000235","Architecture","Current dollars","75","units","0","v62427563","7.10","18013","","","","0"
"2009/2010","Ontario","2016A000235","Architecture","Current dollars","75","units","0","v62427563","7.10","19913","","","","0"
"2010/2011","Ontario","2016A000235","Architecture","Current dollars","75","units","0","v62427563","7.10","20904","","","","0"
"2011/2012","Ontario","2016A000235","Architecture","Current dollars","75","units","0","v62427563","7.10","25505","","","","0"
"2012/2013","Ontario","2016A000235","Architecture","Current dollars","75","units","0","v62427563","7.10","22683","","","","0"
"2013/2014","Ontario","2016A000235","Architecture","Current dollars","75","units","0","v62427563","7.10","24887","","","","0"
"2014/2015","Ontario","2016A000235","Architecture","Current dollars","75","units","0","v62427563","7.10","25684","","","","0"
"2015/2016","Ontario","2016A000235","Architecture","Current dollars","75","units","0","v62427563","7.10","28087","","","","0"
"2016/2017","Ontario","2016A000235","Architecture","Current dollars","75","units","0","v62427563","7.10","27849","","","","0"
"2017/2018","Ontario","2016A000235","Architecture","Current dollars","75","units","0","v62427563","7.10","29023","","","","0"
"2018/2019","Ontario","2016A000235","Architecture","Current dollars","75","units","0","v62427563","7.10","29357","","","","0"
"2019/2020","Ontario","2016A000235","Architecture","Current dollars","75","units","0","v62427563","7.10","33101","","","","0"
"2020/2021","Ontario","2016A000235","Architecture","Current dollars","75","units","0","v62427563","7.10","37041","","","","0"
"2021/2022","Ontario","2016A000235","Architecture","Current dollars","75","units","0","v62427563","7.10","36630","","","","0"
"2006/2007","Manitoba","2016A000246","Education","Current dollars","75","units","0","v62427579","8.1","6697","","","","0"
"2007/2008","Manitoba","2016A000246","Education","Current dollars","75","units","0","v62427579","8.1","6650","","","","0"
"2008/2009","Manitoba","2016A000246","Education","Current dollars","75","units","0","v62427579","8.1","7604","","","","0"
"2009/2010","Manitoba","2016A000246","Education","Current dollars","75","units","0","v62427579","8.1","8115","","","","0"
"2010/2011","Manitoba","2016A000246","Education","Current dollars","75","units","0","v62427579","8.1","8669","","","","0"
"2011/2012","Manitoba","2016A000246","Education","Current dollars","75","units","0","v62427579","8.1","8797","","","","0"
"2012/2013","Manitoba","2016A000246","Education","Current dollars","75","units","0","v62427579","8.1","7617","","","","0"
"2013/2014","Manitoba","2016A000246","Education","Current dollars","75","units","0","v62427579","8.1","6512","","","","0"
"2014/2015","Manitoba","2016A000246","Education","Current dollars","75","units","0","v62427579","8.1","11953","","","","0"
"2015/2016","Manitoba","2016A000246","Education","Current dollars","75","units","0","v62427579","8.1","6714","","","","0"
"2016/2017","Manitoba","2016A000246","Education","Current dollars","75","units","0","v62427579","8.1","7291","","","","0"
"2017/2018","Manitoba","2016A000246","Education","Current dollars","75","units","0","v62427579","8.1","8633","","","","0"
"2018/2019","Manitoba","2016A000246","Education","Current dollars","75","units","0","v62427579","8.1","11507","","","","0"
"2019/2020","Manitoba","2016A000246","Education","Current dollars","75","units","0","v62427579","8.1","11670","","","","0"
"2020/2021","Manitoba","2016A000246","Education","Current dollars","75","units","0","v62427579","8.1","13611","","","","0"
"2021/2022","Manitoba","2016A000246","Education","Current dollars","75","units","0","v62427579","8.1","14078","","","","0"
"2006/2007","Manitoba","2016A000246","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427584","8.2","9507","","","","0"
"2007/2008","Manitoba","2016A000246","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427584","8.2","9408","","","","0"
"2008/2009","Manitoba","2016A000246","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427584","8.2","9509","","","","0"
"2009/2010","Manitoba","2016A000246","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427584","8.2","11259","","","","0"
"2010/2011","Manitoba","2016A000246","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427584","8.2","11843","","","","0"
"2011/2012","Manitoba","2016A000246","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427584","8.2","11976","","","","0"
"2012/2013","Manitoba","2016A000246","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427584","8.2","11451","","","","0"
"2013/2014","Manitoba","2016A000246","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427584","8.2","12157","","","","0"
"2014/2015","Manitoba","2016A000246","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427584","8.2","11845","","","","0"
"2015/2016","Manitoba","2016A000246","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427584","8.2","13738","","","","0"
"2016/2017","Manitoba","2016A000246","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427584","8.2","14693","","","","0"
"2017/2018","Manitoba","2016A000246","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427584","8.2","13945","","","","0"
"2018/2019","Manitoba","2016A000246","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427584","8.2","14777","","","","0"
"2019/2020","Manitoba","2016A000246","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427584","8.2","16025","","","","0"
"2020/2021","Manitoba","2016A000246","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427584","8.2","16757","","","","0"
"2021/2022","Manitoba","2016A000246","Visual and performing arts, and communications technologies","Current dollars","75","units","0","v62427584","8.2","17275","","","","0"
"2006/2007","Manitoba","2016A000246","Humanities","Current dollars","75","units","0","v62427585","8.3","7844","","","","0"
"2007/2008","Manitoba","2016A000246","Humanities","Current dollars","75","units","0","v62427585","8.3","7136","","","","0"
"2008/2009","Manitoba","2016A000246","Humanities","Current dollars","75","units","0","v62427585","8.3","8903","","","","0"
"2009/2010","Manitoba","2016A000246","Humanities","Current dollars","75","units","0","v62427585","8.3","10138","","","","0"
"2010/2011","Manitoba","2016A000246","Humanities","Current dollars","75","units","0","v62427585","8.3","10691","","","","0"
"2011/2012","Manitoba","2016A000246","Humanities","Current dollars","75","units","0","v62427585","8.3","10794","","","","0"
"2012/2013","Manitoba","2016A000246","Humanities","Current dollars","75","units","0","v62427585","8.3","11304","","","","0"
"2013/2014","Manitoba","2016A000246","Humanities","Current dollars","75","units","0","v62427585","8.3","11524","","","","0"
"2014/2015","Manitoba","2016A000246","Humanities","Current dollars","75","units","0","v62427585","8.3","11837","","","","0"
"2015/2016","Manitoba","2016A000246","Humanities","Current dollars","75","units","0","v62427585","8.3","13079","","","","0"
"2016/2017","Manitoba","2016A000246","Humanities","Current dollars","75","units","0","v62427585","8.3","13232","","","","0"
"2017/2018","Manitoba","2016A000246","Humanities","Current dollars","75","units","0","v62427585","8.3","13339","","","","0"
"2018/2019","Manitoba","2016A000246","Humanities","Current dollars","75","units","0","v62427585","8.3","14259","","","","0"
"2019/2020","Manitoba","2016A000246","Humanities","Current dollars","75","units","0","v62427585","8.3","14718","","","","0"
"2020/2021","Manitoba","2016A000246","Humanities","Current dollars","75","units","0","v62427585","8.3","15697","","","","0"
"2021/2022","Manitoba","2016A000246","Humanities","Current dollars","75","units","0","v62427585","8.3","16420","","","","0"
"2006/2007","Manitoba","2016A000246","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427586","8.4","7450","","","","0"
"2007/2008","Manitoba","2016A000246","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427586","8.4","8141","","","","0"
"2008/2009","Manitoba","2016A000246","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427586","8.4","8678","","","","0"
"2009/2010","Manitoba","2016A000246","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427586","8.4","10313","","","","0"
"2010/2011","Manitoba","2016A000246","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427586","8.4","10878","","","","0"
"2011/2012","Manitoba","2016A000246","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427586","8.4","10983","","","","0"
"2012/2013","Manitoba","2016A000246","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427586","8.4","11133","","","","0"
"2013/2014","Manitoba","2016A000246","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427586","8.4","11285","","","","0"
"2014/2015","Manitoba","2016A000246","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427586","8.4","11386","","","","0"
"2015/2016","Manitoba","2016A000246","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427586","8.4","12886","","","","0"
"2016/2017","Manitoba","2016A000246","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427586","8.4","13043","","","","0"
"2017/2018","Manitoba","2016A000246","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427586","8.4","13156","","","","0"
"2018/2019","Manitoba","2016A000246","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427586","8.4","14009","","","","0"
"2019/2020","Manitoba","2016A000246","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427586","8.4","14642","","","","0"
"2020/2021","Manitoba","2016A000246","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427586","8.4","15550","","","","0"
"2021/2022","Manitoba","2016A000246","Social and behavioural sciences, and legal studies","Current dollars","75","units","0","v62427586","8.4","16277","","","","0"
"2008/2009","Manitoba","2016A000246","Law","Current dollars","75","units","0","v74039603","8.5","","..","","","0"
"2009/2010","Manitoba","2016A000246","Law","Current dollars","75","units","0","v74039603","8.5","","..","","","0"
"2010/2011","Manitoba","2016A000246","Law","Current dollars","75","units","0","v74039603","8.5","","..","","","0"
"2011/2012","Manitoba","2016A000246","Law","Current dollars","75","units","0","v74039603","8.5","","..","","","0"
"2012/2013","Manitoba","2016A000246","Law","Current dollars","75","units","0","v74039603","8.5","20420","","","","0"
"2013/2014","Manitoba","2016A000246","Law","Current dollars","75","units","0","v74039603","8.5","20724","","","","0"
"2014/2015","Manitoba","2016A000246","Law","Current dollars","75","units","0","v74039603","8.5","","..","","","0"
"2015/2016","Manitoba","2016A000246","Law","Current dollars","75","units","0","v74039603","8.5","23193","","","","0"
"2016/2017","Manitoba","2016A000246","Law","Current dollars","75","units","0","v74039603","8.5","","..","","","0"
"2017/2018","Manitoba","2016A000246","Law","Current dollars","75","units","0","v74039603","8.5","23762","","","","0"
"2018/2019","Manitoba","2016A000246","Law","Current dollars","75","units","0","v74039603","8.5","25362","","","","0"
"2019/2020","Manitoba","2016A000246","Law","Current dollars","75","units","0","v74039603","8.5","26315","","","","0"
"2020/2021","Manitoba","2016A000246","Law","Current dollars","75","units","0","v74039603","8.5","26902","","","","0"
"2021/2022","Manitoba","2016A000246","Law","Current dollars","75","units","0","v74039603","8.5","27917","","","","0"
"2006/2007","Manitoba","2016A000246","Business, management and public administration","Current dollars","75","units","0","v62427587","8.6","9939","","","","0"
"2007/2008","Manitoba","2016A000246","Business, management and public administration","Current dollars","75","units","0","v62427587","8.6","9717","","","","0"
"2008/2009","Manitoba","2016A000246","Business, management and public administration","Current dollars","75","units","0","v62427587","8.6","10700","","","","0"
"2009/2010","Manitoba","2016A000246","Business, management and public administration","Current dollars","75","units","0","v62427587","8.6","12478","","","","0"
"2010/2011","Manitoba","2016A000246","Business, management and public administration","Current dollars","75","units","0","v62427587","8.6","13172","","","","0"
"2011/2012","Manitoba","2016A000246","Business, management and public administration","Current dollars","75","units","0","v62427587","8.6","13207","","","","0"
"2012/2013","Manitoba","2016A000246","Business, management and public administration","Current dollars","75","units","0","v62427587","8.6","13361","","","","0"
"2013/2014","Manitoba","2016A000246","Business, management and public administration","Current dollars","75","units","0","v62427587","8.6","13514","","","","0"
"2014/2015","Manitoba","2016A000246","Business, management and public administration","Current dollars","75","units","0","v62427587","8.6","13855","","","","0"
"2015/2016","Manitoba","2016A000246","Business, management and public administration","Current dollars","75","units","0","v62427587","8.6","15143","","","","0"
"2016/2017","Manitoba","2016A000246","Business, management and public administration","Current dollars","75","units","0","v62427587","8.6","15350","","","","0"
"2017/2018","Manitoba","2016A000246","Business, management and public administration","Current dollars","75","units","0","v62427587","8.6","15462","","","","0"
"2018/2019","Manitoba","2016A000246","Business, management and public administration","Current dollars","75","units","0","v62427587","8.6","16347","","","","0"
"2019/2020","Manitoba","2016A000246","Business, management and public administration","Current dollars","75","units","0","v62427587","8.6","17100","","","","0"
"2020/2021","Manitoba","2016A000246","Business, management and public administration","Current dollars","75","units","0","v62427587","8.6","17949","","","","0"
"2021/2022","Manitoba","2016A000246","Business, management and public administration","Current dollars","75","units","0","v62427587","8.6","18891","","","","0"
